model,type,samples,fairness_considuration_ratio,top_results_to_compare,auc,percision,similarity_between_fair_and_regular_predictions,fairness_score_of_fair_predictions,fairness_score_of_regular_predictions
10,popular,2,0.05,1,0.8,0.3,0.82,0.7,0.61
10,popular,2,0.05,2,0.8,0.32,0.74,0.73,0.6
10,popular,2,0.05,3,0.8,0.32,0.93,0.72,0.68
10,popular,2,0.05,4,0.8,0.32,0.92,0.67,0.63
10,popular,2,0.05,5,0.8,0.32,0.92,0.66,0.62
10,popular,2,0.05,6,0.8,0.32,0.9,0.67,0.6
10,popular,2,0.05,7,0.8,0.32,0.89,0.67,0.59
10,popular,2,0.05,8,0.8,0.32,0.89,0.67,0.59
10,popular,2,0.05,9,0.8,0.32,0.9,0.67,0.59
10,popular,2,0.05,10,0.8,0.32,0.88,0.67,0.59
10,popular,2,0.1,1,0.8,0.3,0.39,0.92,0.61
10,popular,2,0.1,2,0.8,0.32,0.62,0.8,0.6
10,popular,2,0.1,3,0.8,0.32,0.9,0.74,0.68
10,popular,2,0.1,4,0.8,0.32,0.82,0.75,0.63
10,popular,2,0.1,5,0.8,0.32,0.8,0.75,0.62
10,popular,2,0.1,6,0.8,0.32,0.78,0.75,0.6
10,popular,2,0.1,7,0.8,0.32,0.77,0.75,0.59
10,popular,2,0.1,8,0.8,0.32,0.78,0.74,0.59
10,popular,2,0.1,9,0.8,0.32,0.8,0.74,0.59
10,popular,2,0.1,10,0.8,0.32,0.79,0.73,0.59
10,popular,2,0.15,1,0.8,0.3,0.28,0.97,0.61
10,popular,2,0.15,2,0.8,0.32,0.59,0.81,0.6
10,popular,2,0.15,3,0.8,0.32,0.87,0.75,0.68
10,popular,2,0.15,4,0.8,0.32,0.75,0.79,0.63
10,popular,2,0.15,5,0.8,0.32,0.7,0.8,0.62
10,popular,2,0.15,6,0.8,0.32,0.69,0.8,0.6
10,popular,2,0.15,7,0.8,0.32,0.69,0.79,0.59
10,popular,2,0.15,8,0.8,0.32,0.69,0.79,0.59
10,popular,2,0.15,9,0.8,0.32,0.7,0.79,0.59
10,popular,2,0.15,10,0.8,0.32,0.69,0.79,0.59
10,popular,2,0.2,1,0.8,0.3,0.26,0.98,0.61
10,popular,2,0.2,2,0.8,0.32,0.57,0.82,0.6
10,popular,2,0.2,3,0.8,0.32,0.84,0.77,0.68
10,popular,2,0.2,4,0.8,0.32,0.71,0.81,0.63
10,popular,2,0.2,5,0.8,0.32,0.63,0.84,0.62
10,popular,2,0.2,6,0.8,0.32,0.6,0.84,0.6
10,popular,2,0.2,7,0.8,0.32,0.6,0.84,0.59
10,popular,2,0.2,8,0.8,0.32,0.6,0.84,0.59
10,popular,2,0.2,9,0.8,0.32,0.6,0.84,0.59
10,popular,2,0.2,10,0.8,0.32,0.59,0.85,0.59
10,popular,2,0.25,1,0.8,0.3,0.24,0.99,0.61
10,popular,2,0.25,2,0.8,0.32,0.52,0.84,0.6
10,popular,2,0.25,3,0.8,0.32,0.72,0.83,0.68
10,popular,2,0.25,4,0.8,0.32,0.66,0.84,0.63
10,popular,2,0.25,5,0.8,0.32,0.58,0.86,0.62
10,popular,2,0.25,6,0.8,0.32,0.52,0.88,0.6
10,popular,2,0.25,7,0.8,0.32,0.49,0.89,0.59
10,popular,2,0.25,8,0.8,0.32,0.48,0.9,0.59
10,popular,2,0.25,9,0.8,0.32,0.48,0.9,0.59
10,popular,2,0.25,10,0.8,0.32,0.48,0.9,0.59
10,popular,3,0.05,1,0.73,0.2,0.91,0.74,0.69
10,popular,3,0.05,2,0.73,0.19,0.84,0.77,0.67
10,popular,3,0.05,3,0.73,0.2,0.78,0.78,0.63
10,popular,3,0.05,4,0.73,0.2,0.79,0.76,0.62
10,popular,3,0.05,5,0.73,0.21,0.82,0.75,0.63
10,popular,3,0.05,6,0.73,0.21,0.84,0.74,0.63
10,popular,3,0.05,7,0.73,0.2,0.86,0.74,0.64
10,popular,3,0.05,8,0.73,0.2,0.87,0.73,0.64
10,popular,3,0.05,9,0.73,0.2,0.87,0.73,0.64
10,popular,3,0.05,10,0.73,0.2,0.87,0.74,0.64
10,popular,3,0.1,1,0.73,0.2,0.83,0.79,0.69
10,popular,3,0.1,2,0.73,0.19,0.73,0.83,0.67
10,popular,3,0.1,3,0.73,0.2,0.68,0.85,0.63
10,popular,3,0.1,4,0.73,0.2,0.66,0.85,0.62
10,popular,3,0.1,5,0.73,0.21,0.67,0.85,0.63
10,popular,3,0.1,6,0.73,0.21,0.69,0.85,0.63
10,popular,3,0.1,7,0.73,0.2,0.71,0.84,0.64
10,popular,3,0.1,8,0.73,0.2,0.73,0.84,0.64
10,popular,3,0.1,9,0.73,0.2,0.74,0.83,0.64
10,popular,3,0.1,10,0.73,0.2,0.74,0.83,0.64
10,popular,3,0.15,1,0.73,0.2,0.73,0.84,0.69
10,popular,3,0.15,2,0.73,0.19,0.63,0.89,0.67
10,popular,3,0.15,3,0.73,0.2,0.58,0.9,0.63
10,popular,3,0.15,4,0.73,0.2,0.57,0.91,0.62
10,popular,3,0.15,5,0.73,0.21,0.55,0.91,0.63
10,popular,3,0.15,6,0.73,0.21,0.56,0.91,0.63
10,popular,3,0.15,7,0.73,0.2,0.57,0.91,0.64
10,popular,3,0.15,8,0.73,0.2,0.59,0.91,0.64
10,popular,3,0.15,9,0.73,0.2,0.6,0.9,0.64
10,popular,3,0.15,10,0.73,0.2,0.6,0.9,0.64
10,popular,3,0.2,1,0.73,0.2,0.59,0.91,0.69
10,popular,3,0.2,2,0.73,0.19,0.53,0.94,0.67
10,popular,3,0.2,3,0.73,0.2,0.49,0.95,0.63
10,popular,3,0.2,4,0.73,0.2,0.47,0.95,0.62
10,popular,3,0.2,5,0.73,0.21,0.47,0.95,0.63
10,popular,3,0.2,6,0.73,0.21,0.48,0.95,0.63
10,popular,3,0.2,7,0.73,0.2,0.49,0.95,0.64
10,popular,3,0.2,8,0.73,0.2,0.5,0.95,0.64
10,popular,3,0.2,9,0.73,0.2,0.51,0.95,0.64
10,popular,3,0.2,10,0.73,0.2,0.51,0.95,0.64
10,popular,3,0.25,1,0.73,0.2,0.43,0.99,0.69
10,popular,3,0.25,2,0.73,0.19,0.47,0.97,0.67
10,popular,3,0.25,3,0.73,0.2,0.44,0.97,0.63
10,popular,3,0.25,4,0.73,0.2,0.42,0.98,0.62
10,popular,3,0.25,5,0.73,0.21,0.42,0.98,0.63
10,popular,3,0.25,6,0.73,0.21,0.43,0.98,0.63
10,popular,3,0.25,7,0.73,0.2,0.44,0.98,0.64
10,popular,3,0.25,8,0.73,0.2,0.45,0.98,0.64
10,popular,3,0.25,9,0.73,0.2,0.46,0.97,0.64
10,popular,3,0.25,10,0.73,0.2,0.46,0.97,0.64
10,popular,4,0.05,1,0.74,0.18,0.84,0.89,0.76
10,popular,4,0.05,2,0.74,0.21,0.78,0.86,0.68
10,popular,4,0.05,3,0.74,0.23,0.82,0.77,0.64
10,popular,4,0.05,4,0.74,0.23,0.82,0.73,0.6
10,popular,4,0.05,5,0.74,0.23,0.84,0.7,0.59
10,popular,4,0.05,6,0.74,0.23,0.85,0.67,0.57
10,popular,4,0.05,7,0.74,0.23,0.87,0.66,0.56
10,popular,4,0.05,8,0.74,0.23,0.87,0.65,0.55
10,popular,4,0.05,9,0.74,0.22,0.87,0.64,0.54
10,popular,4,0.05,10,0.74,0.23,0.86,0.64,0.53
10,popular,4,0.1,1,0.74,0.18,0.76,0.93,0.76
10,popular,4,0.1,2,0.74,0.21,0.71,0.9,0.68
10,popular,4,0.1,3,0.74,0.23,0.7,0.87,0.64
10,popular,4,0.1,4,0.74,0.23,0.7,0.83,0.6
10,popular,4,0.1,5,0.74,0.23,0.72,0.8,0.59
10,popular,4,0.1,6,0.74,0.23,0.73,0.79,0.57
10,popular,4,0.1,7,0.74,0.23,0.74,0.78,0.56
10,popular,4,0.1,8,0.74,0.23,0.73,0.77,0.55
10,popular,4,0.1,9,0.74,0.22,0.73,0.77,0.54
10,popular,4,0.1,10,0.74,0.23,0.73,0.76,0.53
10,popular,4,0.15,1,0.74,0.18,0.7,0.96,0.76
10,popular,4,0.15,2,0.74,0.21,0.65,0.94,0.68
10,popular,4,0.15,3,0.74,0.23,0.6,0.92,0.64
10,popular,4,0.15,4,0.74,0.23,0.58,0.92,0.6
10,popular,4,0.15,5,0.74,0.23,0.59,0.9,0.59
10,popular,4,0.15,6,0.74,0.23,0.6,0.89,0.57
10,popular,4,0.15,7,0.74,0.23,0.6,0.88,0.56
10,popular,4,0.15,8,0.74,0.23,0.61,0.87,0.55
10,popular,4,0.15,9,0.74,0.22,0.62,0.86,0.54
10,popular,4,0.15,10,0.74,0.23,0.62,0.85,0.53
10,popular,4,0.2,1,0.74,0.18,0.63,1,0.76
10,popular,4,0.2,2,0.74,0.21,0.58,0.97,0.68
10,popular,4,0.2,3,0.74,0.23,0.53,0.96,0.64
10,popular,4,0.2,4,0.74,0.23,0.51,0.96,0.6
10,popular,4,0.2,5,0.74,0.23,0.48,0.96,0.59
10,popular,4,0.2,6,0.74,0.23,0.47,0.95,0.57
10,popular,4,0.2,7,0.74,0.23,0.46,0.95,0.56
10,popular,4,0.2,8,0.74,0.23,0.46,0.94,0.55
10,popular,4,0.2,9,0.74,0.22,0.46,0.94,0.54
10,popular,4,0.2,10,0.74,0.23,0.46,0.93,0.53
10,popular,4,0.25,1,0.74,0.18,0.62,1,0.76
10,popular,4,0.25,2,0.74,0.21,0.52,1,0.68
10,popular,4,0.25,3,0.74,0.23,0.48,0.99,0.64
10,popular,4,0.25,4,0.74,0.23,0.46,0.98,0.6
10,popular,4,0.25,5,0.74,0.23,0.44,0.98,0.59
10,popular,4,0.25,6,0.74,0.23,0.42,0.98,0.57
10,popular,4,0.25,7,0.74,0.23,0.4,0.98,0.56
10,popular,4,0.25,8,0.74,0.23,0.39,0.98,0.55
10,popular,4,0.25,9,0.74,0.22,0.38,0.97,0.54
10,popular,4,0.25,10,0.74,0.23,0.38,0.97,0.53
10,popular,5,0.05,1,0.79,0.24,0.86,0.54,0.47
10,popular,5,0.05,2,0.79,0.25,0.91,0.55,0.51
10,popular,5,0.05,3,0.79,0.24,0.89,0.57,0.51
10,popular,5,0.05,4,0.79,0.24,0.87,0.58,0.5
10,popular,5,0.05,5,0.79,0.24,0.86,0.59,0.5
10,popular,5,0.05,6,0.79,0.23,0.87,0.6,0.51
10,popular,5,0.05,7,0.79,0.23,0.87,0.61,0.52
10,popular,5,0.05,8,0.79,0.23,0.87,0.61,0.53
10,popular,5,0.05,9,0.79,0.23,0.87,0.61,0.53
10,popular,5,0.05,10,0.79,0.23,0.87,0.62,0.53
10,popular,5,0.1,1,0.79,0.24,0.65,0.65,0.47
10,popular,5,0.1,2,0.79,0.25,0.76,0.63,0.51
10,popular,5,0.1,3,0.79,0.24,0.74,0.65,0.51
10,popular,5,0.1,4,0.79,0.24,0.74,0.66,0.5
10,popular,5,0.1,5,0.79,0.24,0.73,0.67,0.5
10,popular,5,0.1,6,0.79,0.23,0.73,0.68,0.51
10,popular,5,0.1,7,0.79,0.23,0.72,0.7,0.52
10,popular,5,0.1,8,0.79,0.23,0.72,0.7,0.53
10,popular,5,0.1,9,0.79,0.23,0.72,0.71,0.53
10,popular,5,0.1,10,0.79,0.23,0.71,0.72,0.53
10,popular,5,0.15,1,0.79,0.24,0.37,0.81,0.47
10,popular,5,0.15,2,0.79,0.25,0.52,0.77,0.51
10,popular,5,0.15,3,0.79,0.24,0.54,0.77,0.51
10,popular,5,0.15,4,0.79,0.24,0.53,0.77,0.5
10,popular,5,0.15,5,0.79,0.24,0.54,0.78,0.5
10,popular,5,0.15,6,0.79,0.23,0.55,0.78,0.51
10,popular,5,0.15,7,0.79,0.23,0.55,0.79,0.52
10,popular,5,0.15,8,0.79,0.23,0.55,0.79,0.53
10,popular,5,0.15,9,0.79,0.23,0.55,0.8,0.53
10,popular,5,0.15,10,0.79,0.23,0.54,0.81,0.53
10,popular,5,0.2,1,0.79,0.24,0.13,0.95,0.47
10,popular,5,0.2,2,0.79,0.25,0.21,0.93,0.51
10,popular,5,0.2,3,0.79,0.24,0.26,0.91,0.51
10,popular,5,0.2,4,0.79,0.24,0.3,0.89,0.5
10,popular,5,0.2,5,0.79,0.24,0.33,0.88,0.5
10,popular,5,0.2,6,0.79,0.23,0.35,0.88,0.51
10,popular,5,0.2,7,0.79,0.23,0.36,0.88,0.52
10,popular,5,0.2,8,0.79,0.23,0.37,0.88,0.53
10,popular,5,0.2,9,0.79,0.23,0.38,0.89,0.53
10,popular,5,0.2,10,0.79,0.23,0.38,0.89,0.53
10,popular,5,0.25,1,0.79,0.24,0.05,0.99,0.47
10,popular,5,0.25,2,0.79,0.25,0.1,0.99,0.51
10,popular,5,0.25,3,0.79,0.24,0.11,0.99,0.51
10,popular,5,0.25,4,0.79,0.24,0.12,0.98,0.5
10,popular,5,0.25,5,0.79,0.24,0.14,0.98,0.5
10,popular,5,0.25,6,0.79,0.23,0.18,0.97,0.51
10,popular,5,0.25,7,0.79,0.23,0.2,0.97,0.52
10,popular,5,0.25,8,0.79,0.23,0.21,0.96,0.53
10,popular,5,0.25,9,0.79,0.23,0.23,0.96,0.53
10,popular,5,0.25,10,0.79,0.23,0.24,0.96,0.53
10,consensus,1,0.05,1,0.72,0.22,0.91,0.57,0.52
10,consensus,1,0.05,2,0.72,0.25,0.95,0.56,0.53
10,consensus,1,0.05,3,0.72,0.26,0.82,0.63,0.53
10,consensus,1,0.05,4,0.72,0.26,0.82,0.66,0.52
10,consensus,1,0.05,5,0.72,0.26,0.85,0.66,0.54
10,consensus,1,0.05,6,0.72,0.25,0.83,0.66,0.52
10,consensus,1,0.05,7,0.72,0.24,0.84,0.66,0.52
10,consensus,1,0.05,8,0.72,0.24,0.82,0.66,0.5
10,consensus,1,0.05,9,0.72,0.24,0.8,0.66,0.49
10,consensus,1,0.05,10,0.72,0.24,0.81,0.66,0.49
10,consensus,1,0.1,1,0.72,0.22,0.7,0.68,0.52
10,consensus,1,0.1,2,0.72,0.25,0.64,0.72,0.53
10,consensus,1,0.1,3,0.72,0.26,0.67,0.71,0.53
10,consensus,1,0.1,4,0.72,0.26,0.69,0.72,0.52
10,consensus,1,0.1,5,0.72,0.26,0.72,0.74,0.54
10,consensus,1,0.1,6,0.72,0.25,0.7,0.75,0.52
10,consensus,1,0.1,7,0.72,0.24,0.68,0.76,0.52
10,consensus,1,0.1,8,0.72,0.24,0.65,0.77,0.5
10,consensus,1,0.1,9,0.72,0.24,0.62,0.78,0.49
10,consensus,1,0.1,10,0.72,0.24,0.61,0.79,0.49
10,consensus,1,0.15,1,0.72,0.22,0.34,0.86,0.52
10,consensus,1,0.15,2,0.72,0.25,0.47,0.8,0.53
10,consensus,1,0.15,3,0.72,0.26,0.52,0.79,0.53
10,consensus,1,0.15,4,0.72,0.26,0.53,0.81,0.52
10,consensus,1,0.15,5,0.72,0.26,0.56,0.82,0.54
10,consensus,1,0.15,6,0.72,0.25,0.55,0.83,0.52
10,consensus,1,0.15,7,0.72,0.24,0.52,0.84,0.52
10,consensus,1,0.15,8,0.72,0.24,0.5,0.85,0.5
10,consensus,1,0.15,9,0.72,0.24,0.5,0.85,0.49
10,consensus,1,0.15,10,0.72,0.24,0.5,0.85,0.49
10,consensus,1,0.2,1,0.72,0.22,0.17,0.94,0.52
10,consensus,1,0.2,2,0.72,0.25,0.28,0.9,0.53
10,consensus,1,0.2,3,0.72,0.26,0.27,0.92,0.53
10,consensus,1,0.2,4,0.72,0.26,0.32,0.91,0.52
10,consensus,1,0.2,5,0.72,0.26,0.37,0.91,0.54
10,consensus,1,0.2,6,0.72,0.25,0.38,0.91,0.52
10,consensus,1,0.2,7,0.72,0.24,0.4,0.91,0.52
10,consensus,1,0.2,8,0.72,0.24,0.39,0.91,0.5
10,consensus,1,0.2,9,0.72,0.24,0.38,0.91,0.49
10,consensus,1,0.2,10,0.72,0.24,0.38,0.91,0.49
10,consensus,1,0.25,1,0.72,0.22,0.13,0.96,0.52
10,consensus,1,0.25,2,0.72,0.25,0.13,0.98,0.53
10,consensus,1,0.25,3,0.72,0.26,0.15,0.98,0.53
10,consensus,1,0.25,4,0.72,0.26,0.2,0.97,0.52
10,consensus,1,0.25,5,0.72,0.26,0.25,0.97,0.54
10,consensus,1,0.25,6,0.72,0.25,0.28,0.97,0.52
10,consensus,1,0.25,7,0.72,0.24,0.28,0.96,0.52
10,consensus,1,0.25,8,0.72,0.24,0.27,0.96,0.5
10,consensus,1,0.25,9,0.72,0.24,0.27,0.96,0.49
10,consensus,1,0.25,10,0.72,0.24,0.27,0.97,0.49
10,consensus,2,0.05,1,0.78,0.34,0.67,0.87,0.7
10,consensus,2,0.05,2,0.78,0.36,0.88,0.81,0.74
10,consensus,2,0.05,3,0.78,0.37,0.92,0.76,0.72
10,consensus,2,0.05,4,0.78,0.37,0.93,0.73,0.69
10,consensus,2,0.05,5,0.78,0.36,0.91,0.71,0.65
10,consensus,2,0.05,6,0.78,0.36,0.91,0.7,0.63
10,consensus,2,0.05,7,0.78,0.35,0.89,0.7,0.62
10,consensus,2,0.05,8,0.78,0.34,0.87,0.7,0.61
10,consensus,2,0.05,9,0.78,0.34,0.88,0.7,0.61
10,consensus,2,0.05,10,0.78,0.33,0.88,0.7,0.61
10,consensus,2,0.1,1,0.78,0.34,0.53,0.94,0.7
10,consensus,2,0.1,2,0.78,0.36,0.82,0.84,0.74
10,consensus,2,0.1,3,0.78,0.37,0.87,0.79,0.72
10,consensus,2,0.1,4,0.78,0.37,0.87,0.76,0.69
10,consensus,2,0.1,5,0.78,0.36,0.81,0.77,0.65
10,consensus,2,0.1,6,0.78,0.36,0.8,0.77,0.63
10,consensus,2,0.1,7,0.78,0.35,0.78,0.76,0.62
10,consensus,2,0.1,8,0.78,0.34,0.78,0.76,0.61
10,consensus,2,0.1,9,0.78,0.34,0.78,0.76,0.61
10,consensus,2,0.1,10,0.78,0.33,0.79,0.76,0.61
10,consensus,2,0.15,1,0.78,0.34,0.48,0.97,0.7
10,consensus,2,0.15,2,0.78,0.36,0.8,0.85,0.74
10,consensus,2,0.15,3,0.78,0.37,0.84,0.8,0.72
10,consensus,2,0.15,4,0.78,0.37,0.81,0.79,0.69
10,consensus,2,0.15,5,0.78,0.36,0.74,0.81,0.65
10,consensus,2,0.15,6,0.78,0.36,0.7,0.82,0.63
10,consensus,2,0.15,7,0.78,0.35,0.68,0.82,0.62
10,consensus,2,0.15,8,0.78,0.34,0.67,0.82,0.61
10,consensus,2,0.15,9,0.78,0.34,0.69,0.81,0.61
10,consensus,2,0.15,10,0.78,0.33,0.69,0.82,0.61
10,consensus,2,0.2,1,0.78,0.34,0.45,0.98,0.7
10,consensus,2,0.2,2,0.78,0.36,0.78,0.86,0.74
10,consensus,2,0.2,3,0.78,0.37,0.79,0.83,0.72
10,consensus,2,0.2,4,0.78,0.37,0.73,0.84,0.69
10,consensus,2,0.2,5,0.78,0.36,0.68,0.84,0.65
10,consensus,2,0.2,6,0.78,0.36,0.63,0.86,0.63
10,consensus,2,0.2,7,0.78,0.35,0.6,0.86,0.62
10,consensus,2,0.2,8,0.78,0.34,0.58,0.86,0.61
10,consensus,2,0.2,9,0.78,0.34,0.59,0.87,0.61
10,consensus,2,0.2,10,0.78,0.33,0.6,0.87,0.61
10,consensus,2,0.25,1,0.78,0.34,0.42,0.99,0.7
10,consensus,2,0.25,2,0.78,0.36,0.69,0.9,0.74
10,consensus,2,0.25,3,0.78,0.37,0.65,0.9,0.72
10,consensus,2,0.25,4,0.78,0.37,0.64,0.88,0.69
10,consensus,2,0.25,5,0.78,0.36,0.6,0.88,0.65
10,consensus,2,0.25,6,0.78,0.36,0.57,0.89,0.63
10,consensus,2,0.25,7,0.78,0.35,0.53,0.89,0.62
10,consensus,2,0.25,8,0.78,0.34,0.51,0.9,0.61
10,consensus,2,0.25,9,0.78,0.34,0.51,0.91,0.61
10,consensus,2,0.25,10,0.78,0.33,0.51,0.91,0.61
10,consensus,3,0.05,1,0.73,0.26,0.94,0.59,0.56
10,consensus,3,0.05,2,0.73,0.24,0.88,0.67,0.6
10,consensus,3,0.05,3,0.73,0.23,0.88,0.69,0.61
10,consensus,3,0.05,4,0.73,0.23,0.88,0.69,0.62
10,consensus,3,0.05,5,0.73,0.23,0.86,0.7,0.61
10,consensus,3,0.05,6,0.73,0.23,0.86,0.71,0.61
10,consensus,3,0.05,7,0.73,0.23,0.86,0.71,0.61
10,consensus,3,0.05,8,0.73,0.23,0.86,0.71,0.61
10,consensus,3,0.05,9,0.73,0.23,0.86,0.71,0.62
10,consensus,3,0.05,10,0.73,0.23,0.86,0.71,0.61
10,consensus,3,0.1,1,0.73,0.26,0.85,0.64,0.56
10,consensus,3,0.1,2,0.73,0.24,0.76,0.74,0.6
10,consensus,3,0.1,3,0.73,0.23,0.75,0.75,0.61
10,consensus,3,0.1,4,0.73,0.23,0.74,0.77,0.62
10,consensus,3,0.1,5,0.73,0.23,0.73,0.78,0.61
10,consensus,3,0.1,6,0.73,0.23,0.72,0.79,0.61
10,consensus,3,0.1,7,0.73,0.23,0.72,0.79,0.61
10,consensus,3,0.1,8,0.73,0.23,0.72,0.8,0.61
10,consensus,3,0.1,9,0.73,0.23,0.72,0.8,0.62
10,consensus,3,0.1,10,0.73,0.23,0.71,0.8,0.61
10,consensus,3,0.15,1,0.73,0.26,0.71,0.71,0.56
10,consensus,3,0.15,2,0.73,0.24,0.62,0.8,0.6
10,consensus,3,0.15,3,0.73,0.23,0.57,0.84,0.61
10,consensus,3,0.15,4,0.73,0.23,0.56,0.86,0.62
10,consensus,3,0.15,5,0.73,0.23,0.57,0.86,0.61
10,consensus,3,0.15,6,0.73,0.23,0.57,0.86,0.61
10,consensus,3,0.15,7,0.73,0.23,0.57,0.87,0.61
10,consensus,3,0.15,8,0.73,0.23,0.57,0.87,0.61
10,consensus,3,0.15,9,0.73,0.23,0.57,0.87,0.62
10,consensus,3,0.15,10,0.73,0.23,0.57,0.87,0.61
10,consensus,3,0.2,1,0.73,0.26,0.45,0.84,0.56
10,consensus,3,0.2,2,0.73,0.24,0.45,0.89,0.6
10,consensus,3,0.2,3,0.73,0.23,0.42,0.92,0.61
10,consensus,3,0.2,4,0.73,0.23,0.42,0.93,0.62
10,consensus,3,0.2,5,0.73,0.23,0.43,0.93,0.61
10,consensus,3,0.2,6,0.73,0.23,0.43,0.93,0.61
10,consensus,3,0.2,7,0.73,0.23,0.44,0.93,0.61
10,consensus,3,0.2,8,0.73,0.23,0.44,0.93,0.61
10,consensus,3,0.2,9,0.73,0.23,0.45,0.93,0.62
10,consensus,3,0.2,10,0.73,0.23,0.45,0.93,0.61
10,consensus,3,0.25,1,0.73,0.26,0.17,0.98,0.56
10,consensus,3,0.25,2,0.73,0.24,0.35,0.94,0.6
10,consensus,3,0.25,3,0.73,0.23,0.35,0.95,0.61
10,consensus,3,0.25,4,0.73,0.23,0.36,0.96,0.62
10,consensus,3,0.25,5,0.73,0.23,0.37,0.96,0.61
10,consensus,3,0.25,6,0.73,0.23,0.36,0.97,0.61
10,consensus,3,0.25,7,0.73,0.23,0.37,0.97,0.61
10,consensus,3,0.25,8,0.73,0.23,0.37,0.97,0.61
10,consensus,3,0.25,9,0.73,0.23,0.38,0.97,0.62
10,consensus,3,0.25,10,0.73,0.23,0.38,0.97,0.61
10,consensus,4,0.05,1,0.74,0.25,0.72,0.78,0.52
10,consensus,4,0.05,2,0.74,0.27,0.85,0.6,0.49
10,consensus,4,0.05,3,0.74,0.27,0.85,0.56,0.46
10,consensus,4,0.05,4,0.74,0.27,0.86,0.56,0.47
10,consensus,4,0.05,5,0.74,0.27,0.84,0.57,0.47
10,consensus,4,0.05,6,0.74,0.28,0.83,0.58,0.47
10,consensus,4,0.05,7,0.74,0.27,0.83,0.58,0.47
10,consensus,4,0.05,8,0.74,0.27,0.83,0.59,0.47
10,consensus,4,0.05,9,0.74,0.27,0.83,0.59,0.47
10,consensus,4,0.05,10,0.74,0.27,0.83,0.59,0.47
10,consensus,4,0.1,1,0.74,0.25,0.61,0.87,0.52
10,consensus,4,0.1,2,0.74,0.27,0.65,0.77,0.49
10,consensus,4,0.1,3,0.74,0.27,0.64,0.74,0.46
10,consensus,4,0.1,4,0.74,0.27,0.68,0.73,0.47
10,consensus,4,0.1,5,0.74,0.27,0.69,0.72,0.47
10,consensus,4,0.1,6,0.74,0.28,0.7,0.72,0.47
10,consensus,4,0.1,7,0.74,0.27,0.71,0.71,0.47
10,consensus,4,0.1,8,0.74,0.27,0.7,0.71,0.47
10,consensus,4,0.1,9,0.74,0.27,0.69,0.72,0.47
10,consensus,4,0.1,10,0.74,0.27,0.7,0.72,0.47
10,consensus,4,0.15,1,0.74,0.25,0.54,0.92,0.52
10,consensus,4,0.15,2,0.74,0.27,0.48,0.93,0.49
10,consensus,4,0.15,3,0.74,0.27,0.46,0.92,0.46
10,consensus,4,0.15,4,0.74,0.27,0.46,0.91,0.47
10,consensus,4,0.15,5,0.74,0.27,0.48,0.89,0.47
10,consensus,4,0.15,6,0.74,0.28,0.49,0.88,0.47
10,consensus,4,0.15,7,0.74,0.27,0.5,0.87,0.47
10,consensus,4,0.15,8,0.74,0.27,0.51,0.85,0.47
10,consensus,4,0.15,9,0.74,0.27,0.53,0.84,0.47
10,consensus,4,0.15,10,0.74,0.27,0.54,0.83,0.47
10,consensus,4,0.2,1,0.74,0.25,0.4,0.99,0.52
10,consensus,4,0.2,2,0.74,0.27,0.41,0.97,0.49
10,consensus,4,0.2,3,0.74,0.27,0.39,0.97,0.46
10,consensus,4,0.2,4,0.74,0.27,0.36,0.97,0.47
10,consensus,4,0.2,5,0.74,0.27,0.34,0.97,0.47
10,consensus,4,0.2,6,0.74,0.28,0.33,0.97,0.47
10,consensus,4,0.2,7,0.74,0.27,0.33,0.96,0.47
10,consensus,4,0.2,8,0.74,0.27,0.33,0.96,0.47
10,consensus,4,0.2,9,0.74,0.27,0.33,0.95,0.47
10,consensus,4,0.2,10,0.74,0.27,0.33,0.95,0.47
10,consensus,4,0.25,1,0.74,0.25,0.38,1,0.52
10,consensus,4,0.25,2,0.74,0.27,0.35,1,0.49
10,consensus,4,0.25,3,0.74,0.27,0.33,0.99,0.46
10,consensus,4,0.25,4,0.74,0.27,0.31,0.99,0.47
10,consensus,4,0.25,5,0.74,0.27,0.3,0.99,0.47
10,consensus,4,0.25,6,0.74,0.28,0.29,0.99,0.47
10,consensus,4,0.25,7,0.74,0.27,0.29,0.98,0.47
10,consensus,4,0.25,8,0.74,0.27,0.28,0.98,0.47
10,consensus,4,0.25,9,0.74,0.27,0.27,0.98,0.47
10,consensus,4,0.25,10,0.74,0.27,0.27,0.98,0.47
10,consensus,5,0.05,1,0.79,0.27,0.84,0.58,0.48
10,consensus,5,0.05,2,0.79,0.29,0.9,0.59,0.54
10,consensus,5,0.05,3,0.79,0.29,0.89,0.59,0.53
10,consensus,5,0.05,4,0.79,0.3,0.88,0.6,0.52
10,consensus,5,0.05,5,0.79,0.29,0.87,0.6,0.51
10,consensus,5,0.05,6,0.79,0.29,0.87,0.61,0.51
10,consensus,5,0.05,7,0.79,0.29,0.86,0.61,0.51
10,consensus,5,0.05,8,0.79,0.29,0.87,0.61,0.51
10,consensus,5,0.05,9,0.79,0.28,0.87,0.61,0.52
10,consensus,5,0.05,10,0.79,0.28,0.86,0.62,0.52
10,consensus,5,0.1,1,0.79,0.27,0.6,0.72,0.48
10,consensus,5,0.1,2,0.79,0.29,0.76,0.67,0.54
10,consensus,5,0.1,3,0.79,0.29,0.75,0.68,0.53
10,consensus,5,0.1,4,0.79,0.3,0.74,0.68,0.52
10,consensus,5,0.1,5,0.79,0.29,0.73,0.69,0.51
